宁波移动,#genre#
天府时尚生活,http://183.220.20.17:4321/udp/239.10.0.144:5140
天府魔力,http://183.220.20.17:4321/udp/239.10.0.145:5140

CCTV1,http://183.220.20.17:4321/udp/239.10.0.151:5140
CCTV2,http://183.220.20.17:4321/udp/239.10.0.146:5140
CCTV3,http://183.220.20.17:4321/udp/239.10.0.147:5140
CCTV4,http://183.220.20.17:4321/udp/239.10.0.148:5140
CCTV5,http://183.220.20.17:4321/udp/239.10.0.152:5140
CCTV5+,http://183.220.20.17:4321/udp/239.10.0.154:5140
CCTV6,http://183.220.20.17:4321/udp/239.10.0.149:5140
CCTV13,http://183.220.20.17:4321/udp/239.10.0.155:5140

天府积木宝贝,http://183.220.20.17:4321/udp/239.10.0.157:5140
天府启蒙乐园,http://183.220.20.17:4321/udp/239.10.0.158:5140
新动漫,http://183.220.20.17:4321/udp/239.10.0.159:5140
动画,http://183.220.20.17:4321/udp/239.10.0.163:5140

天府人文,http://183.220.20.17:4321/udp/239.10.0.166:5140
天府电竞世界,http://183.220.20.17:4321/udp/239.10.0.167:5140
家庭理财,http://183.220.20.17:4321/udp/239.10.0.168:5140
CD1,http://183.220.20.17:4321/udp/239.10.0.173:5140
CD2,http://183.220.20.17:4321/udp/239.10.0.174:5140

东方财经浦东HD,http://183.220.20.17:4321/udp/239.10.0.178:5140
金色学堂HD,http://183.220.20.17:4321/udp/239.10.0.179:5140
法治天地,http://183.220.20.17:4321/udp/239.10.0.180:5140
财富天下,http://183.220.20.17:4321/udp/239.10.0.182:5140
魅力足球,http://183.220.20.17:4321/udp/239.10.0.185:5140
天府影院,http://183.220.20.17:4321/udp/239.10.0.188:5140
天府综合,http://183.220.20.17:4321/udp/239.10.0.189:5140
HD看电影,http://183.220.20.17:4321/udp/239.10.0.191:5140
纪实人文,http://183.220.20.17:4321/udp/239.10.0.192:5140
金鹰纪实,http://183.220.20.17:4321/udp/239.10.0.193:5140
天府财经,http://183.220.20.17:4321/udp/239.10.0.194:5140
天府乐趣综合,http://183.220.20.17:4321/udp/239.10.0.195:5140
央广购物,http://183.220.20.17:4321/udp/239.10.0.200:5140
红色经典,http://183.220.20.17:4321/udp/239.10.0.201:5140
情感热播,http://183.220.20.17:4321/udp/239.10.0.202:5140
风云剧场,http://183.220.20.17:4321/udp/239.10.0.203:5140
我看剧场,http://183.220.20.17:4321/udp/239.10.0.204:5140
峥嵘岁月,http://183.220.20.17:4321/udp/239.10.0.205:5140
青春在线,http://183.220.20.17:4321/udp/239.10.0.206:5140
历史再现,http://183.220.20.17:4321/udp/239.10.0.207:5140
宏伟巨献,http://183.220.20.17:4321/udp/239.10.0.208:5140
阳光日记,http://183.220.20.17:4321/udp/239.10.0.209:5140
童童乐园,http://183.220.20.17:4321/udp/239.10.0.210:5140
儿歌天地,http://183.220.20.17:4321/udp/239.10.0.211:5140
国学课堂,http://183.220.20.17:4321/udp/239.10.0.212:5140
嘻哈动漫,http://183.220.20.17:4321/udp/239.10.0.213:5140
酷乐卡通,http://183.220.20.17:4321/udp/239.10.0.214:5140
快乐假期,http://183.220.20.17:4321/udp/239.10.0.215:5140
奇趣动漫,http://183.220.20.17:4321/udp/239.10.0.216:5140
欢乐启蒙,http://183.220.20.17:4321/udp/239.10.0.217:5140
玩具乐园,http://183.220.20.17:4321/udp/239.10.0.218:5140
趣乐探险,http://183.220.20.17:4321/udp/239.10.0.219:5140
求索记录,http://183.220.20.17:4321/udp/239.10.0.221:5140
CCTV高尔夫网球,http://183.220.20.17:4321/udp/239.10.0.224:5140

快乐垂钓4K,http://183.220.20.17:4321/udp/239.10.0.243:5140
快乐垂钓4K,http://183.220.20.17:4321/udp/239.10.0.244:5140
快乐垂钓,http://183.220.20.17:4321/udp/239.10.0.245:5140
4K,http://183.220.20.17:4321/udp/239.10.0.183:5140
4K,http://183.220.20.17:4321/udp/239.10.0.187:5140
4K,http://183.220.20.17:4321/udp/239.10.0.184:5140
4K,http://183.220.20.17:4321/udp/239.10.0.240:5140
4K,http://183.220.20.17:4321/udp/239.11.0.67:5140
CGTN,http://183.220.20.17:4321/udp/239.11.0.81:5140
CGTN,http://183.220.20.17:4321/udp/239.11.0.80:5140
精彩,http://183.220.20.17:4321/udp/239.11.0.85:5140


阜新移动,#genre#
CCTV1,http://39.152.103.17:8089/tsfile/live/1000_1.m3u8
CCTV2,http://39.152.103.17:8089/tsfile/live/1001_1.m3u8
CCTV3,http://39.152.103.17:8089/tsfile/live/1002_1.m3u8
CCTV4,http://39.152.103.17:8089/tsfile/live/1003_1.m3u8
CCTV5,http://39.152.103.17:8089/tsfile/live/1004_1.m3u8
CCTV5+,http://39.152.103.17:8089/tsfile/live/1090_1.m3u8
CCTV6,http://39.152.103.17:8089/tsfile/live/1005_1.m3u8
CCTV7,http://39.152.103.17:8089/tsfile/live/1006_1.m3u8
CCTV8,http://39.152.103.17:8089/tsfile/live/1007_1.m3u8
CCTV9,http://39.152.103.17:8089/tsfile/live/1008_1.m3u8
CCTV10,http://39.152.103.17:8089/tsfile/live/1009_1.m3u8
CCTV11,http://39.152.103.17:8089/tsfile/live/1010_1.m3u8
CCTV12,http://39.152.103.17:8089/tsfile/live/1011_1.m3u8
CCTV13,http://39.152.103.17:8089/tsfile/live/1012_1.m3u8
CCTV14,http://39.152.103.17:8089/tsfile/live/1013_1.m3u8
CCTV15,http://39.152.103.17:8089/tsfile/live/1014_1.m3u8
CCTV16,http://39.152.103.17:8089/tsfile/live/1015_1.m3u8
CCTV16,http://39.152.103.17:8089/tsfile/live/1073_1.m3u8
CCTV17,http://39.152.103.17:8089/tsfile/live/1016_1.m3u8
湖南卫视,http://39.152.103.17:8089/tsfile/live/1040_1.m3u8
浙江卫视,http://39.152.103.17:8089/tsfile/live/1037_1.m3u8
江苏卫视,http://39.152.103.17:8089/tsfile/live/1038_1.m3u8
东方卫视,http://39.152.103.17:8089/tsfile/live/1036_1.m3u8
北京卫视,http://39.152.103.17:8089/tsfile/live/1034_1.m3u8
东南卫视,http://39.152.103.17:8089/tsfile/live/1081_1.m3u8
云南卫视,http://39.152.103.17:8089/tsfile/live/1083_1.m3u8
吉林卫视,http://39.152.103.17:8089/tsfile/live/1047_1.m3u8
四川卫视,http://39.152.103.17:8089/tsfile/live/1044_1.m3u8
天津卫视,http://39.152.103.17:8089/tsfile/live/1035_1.m3u8
宁夏卫视,http://39.152.103.17:8089/tsfile/live/1086_1.m3u8
安徽卫视,http://39.152.103.17:8089/tsfile/live/1039_1.m3u8
山东卫视,http://39.152.103.17:8089/tsfile/live/1018_1.m3u8
广东卫视,http://39.152.103.17:8089/tsfile/live/1042_1.m3u8
广西卫视,http://39.152.103.17:8089/tsfile/live/1077_1.m3u8
江西卫视,http://39.152.103.17:8089/tsfile/live/1078_1.m3u8
河北卫视,http://39.152.103.17:8089/tsfile/live/1079_1.m3u8
河南卫视,http://39.152.103.17:8089/tsfile/live/1080_1.m3u8
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8
深圳卫视,http://39.152.103.17:8089/tsfile/live/1049_1.m3u8
湖北卫视,http://39.152.103.17:8089/tsfile/live/1043_1.m3u8
贵州卫视,http://39.152.103.17:8089/tsfile/live/1041_1.m3u8
辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8
重庆卫视,http://39.152.103.17:8089/tsfile/live/1048_1.m3u8
新疆卫视,http://39.152.103.17:8089/tsfile/live/1087_1.m3u8
黑龙江卫视,http://39.152.103.17:8089/tsfile/live/1055_1.m3u8
CCTV-兵器科技,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227453/index.m3u8
CCTV-第一剧场,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227444/index.m3u8
CCTV-电视指南,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227374/index.m3u8
CCTV-风云剧场,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227447/index.m3u8
CCTV-风云音乐,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227502/index.m3u8
CCTV-风云足球,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227377/index.m3u8
CCTV-高尔夫网球,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227496/index.m3u8
CCTV-怀旧剧场,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227499/index.m3u8
CCTV-世界地理,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227450/index.m3u8
CCTV-央视台球,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227380/index.m3u8
CCTV-央视文化精品,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227505/index.m3u8
CGTN,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226172/index.m3u8
中央新影-老故事,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227438/index.m3u8
辽宁北方,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226755/index.m3u8
辽宁北方,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227327/index.m3u8
辽宁都市,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226760/index.m3u8
辽宁都市,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227355/index.m3u8
辽宁公共,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226766/index.m3u8
辽宁公共,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227224/index.m3u8
辽宁教育青少,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226763/index.m3u8
辽宁教育青少,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227297/index.m3u8
辽宁经济,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226735/index.m3u8
辽宁经济,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227322/index.m3u8
辽宁生活,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226761/index.m3u8
辽宁生活,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227319/index.m3u8
辽宁体育休闲,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226764/index.m3u8
辽宁体育休闲,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227334/index.m3u8
辽宁移动电视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226982/index.m3u8
辽宁移动电视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227328/index.m3u8
辽宁影视剧,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226738/index.m3u8
辽宁影视剧,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227331/index.m3u8
CHC动作电影,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227432/index.m3u8
CHC家庭影院,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227368/index.m3u8
CHC影迷电影,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221227490/index.m3u8
